pid,date,Condition,Image,problem_Order,HOO_Position,Simplification,trialElapsedTime,finalNumerator,finalDenominator,true_final_numerator,true_final_denominator,Correct
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,P8.png,8,Right,Yes,1.7398,1.0,1.0,41,20,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,P10.png,9,Right,No,1.4768,1.0,1.0,43,12,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,P5.png,10,Left,No,1.1093,1.0,1.0,31,24,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,P11.png,11,Right,No,1.1695,1.0,1.0,23,18,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,P2.png,12,Left,Yes,1.1073,1.0,1.0,28,15,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC5.png,13,Left,No,11.4297,5.0,6.0,29,18,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC7.png,14,Right,Yes,14.4906,24.0,20.0,19,10,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC9.png,15,Right,Yes,4.2789,12.0,21.0,43,14,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC3.png,16,Left,Yes,11.5485,40.0,18.0,89,36,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC11.png,17,Right,No,4.4429,3.0,8.0,19,24,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC6.png,18,Left,No,4.1167,8.0,15.0,37,30,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC1.png,19,Left,Yes,7.2825,45.0,12.0,29,4,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC8.png,20,Right,Yes,3.2833,12.0,14.0,25,21,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC12.png,21,Right,No,4.1964,35.0,6.0,73,12,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC2.png,22,Left,Yes,5.544,18.0,14.0,41,21,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC10.png,23,Right,No,9.5148,15.0,8.0,37,16,FALSE
wpi61i7z33955583506,2024-12-11_17h34.24.533,Congruent,CC4.png,24,Left,No,3.7151,21.0,8.0,49,16,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P10.png,1,Right,No,27.8622,43.0,12.0,43,12,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P11.png,2,Right,No,19.4531,23.0,18.0,23,18,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P8.png,3,Right,Yes,13.6593,41.0,20.0,41,20,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P12.png,4,Right,No,37.631100000000004,51.0,28.0,51,28,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P9.png,5,Right,Yes,28.9765,99.0,42.0,33,14,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P3.png,6,Left,Yes,40.4195,63.0,23.0,21,20,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P2.png,7,Left,Yes,18.5132,152.0,60.0,28,15,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P7.png,8,Right,Yes,19.76,154.0,18.0,67,9,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P6.png,9,Left,No,19.3271,64.0,24.0,49,24,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P1.png,10,Left,Yes,10.0691,31.0,20.0,31,20,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P5.png,11,Left,No,15.5285,41.0,24.0,31,24,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,P4.png,12,Left,No,11.2495,71.0,12.0,71,12,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC5.png,13,Left,No,24.4356,29.0,18.0,29,18,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC3.png,14,Left,Yes,32.1308,89.0,36.0,89,36,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC2.png,15,Left,Yes,82.1955,41.0,21.0,41,21,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC4.png,16,Left,No,19.2044,49.0,16.0,49,16,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC12.png,17,Right,No,9.5889,38.0,12.0,73,12,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC10.png,18,Right,No,11.587,37.0,16.0,37,16,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC11.png,19,Right,No,12.9624,19.0,24.0,19,24,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC6.png,20,Left,No,14.549,39.0,40.0,37,30,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC7.png,21,Right,Yes,10.9013,38.0,20.0,19,10,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC1.png,22,Left,Yes,20.8648,87.0,12.0,29,4,TRUE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC9.png,23,Right,Yes,22.6855,125.0,42.0,43,14,FALSE
wpi61l7339482913t05,2024-12-11_15h30.42.479,Incongruent,IC8.png,24,Right,Yes,32.2106,25.0,21.0,25,21,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P12.png,1,Right,No,145.845,51.0,28.0,51,28,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P8.png,2,Right,Yes,31.881,37.0,20.0,41,20,FALSE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P2.png,3,Left,Yes,135.996,28.0,15.0,28,15,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P3.png,4,Left,Yes,34.658,9.0,20.0,21,20,FALSE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P4.png,5,Left,No,35.161,71.0,12.0,71,12,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P11.png,6,Right,No,66.415,69.0,54.0,23,18,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P9.png,7,Right,Yes,89.531,33.0,14.0,33,14,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P10.png,8,Right,No,49.616,43.0,12.0,43,12,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P1.png,9,Left,Yes,21.949,31.0,20.0,31,20,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P7.png,10,Right,Yes,86.298,134.0,18.0,67,9,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P6.png,11,Left,No,40.561,49.0,24.0,49,24,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,P5.png,12,Left,No,38.418,31.0,24.0,31,24,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC9.png,13,Right,Yes,51.056,129.0,42.0,43,14,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC11.png,14,Right,No,26.241,19.0,24.0,19,24,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC4.png,15,Left,No,21.466,49.0,16.0,49,16,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC7.png,16,Right,Yes,16.533,45.0,20.0,19,10,FALSE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC10.png,17,Right,No,14.383,37.0,16.0,37,16,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC3.png,18,Left,Yes,52.794,89.0,36.0,89,36,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC6.png,19,Left,No,18.399,37.0,30.0,37,30,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC1.png,20,Left,Yes,21.995,87.0,12.0,29,4,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC2.png,21,Left,Yes,59.982,41.0,21.0,41,21,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC8.png,22,Right,Yes,28.35,25.0,21.0,25,21,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC12.png,23,Right,No,36.38,73.0,12.0,73,12,TRUE
wpi61l736995524u302,2025-01-15_22h10.29.237,Congruent,CC5.png,24,Left,No,42.917,44.0,9.0,29,18,FALSE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P4.png,1,Left,No,25.806,73.0,12.0,71,12,FALSE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P6.png,2,Left,No,28.9798,49.0,24.0,49,24,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P8.png,3,Right,Yes,16.5809,41.0,20.0,41,20,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P2.png,4,Left,Yes,22.7822,112.0,60.0,28,15,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P3.png,5,Left,Yes,20.5637,63.0,60.0,21,20,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P1.png,6,Left,Yes,10.9651,31.0,10.0,31,20,FALSE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P10.png,7,Right,No,14.7469,43.0,12.0,43,12,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P11.png,8,Right,No,20.6592,23.0,18.0,23,18,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P5.png,9,Left,No,21.0805,31.0,12.0,31,24,FALSE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P12.png,10,Right,No,15.2308,51.0,28.0,51,28,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P7.png,11,Right,Yes,16.4308,134.0,18.0,67,9,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,P9.png,12,Right,Yes,28.6839,99.0,42.0,33,14,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC5.png,13,Left,No,17.157,29.0,18.0,29,18,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC10.png,14,Right,No,9.4285,37.0,16.0,37,16,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC7.png,15,Right,Yes,10.3832,38.0,20.0,19,10,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC1.png,16,Left,Yes,12.7635,87.0,12.0,29,4,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC12.png,17,Right,No,18.9138,73.0,12.0,73,12,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC8.png,18,Right,Yes,62.0789,50.0,52.0,25,21,FALSE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC11.png,19,Right,No,21.1624,19.0,24.0,19,24,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC6.png,20,Left,No,28.8487,37.0,30.0,37,30,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC9.png,21,Right,Yes,32.7188,129.0,42.0,43,14,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC3.png,22,Left,Yes,31.2443,89.0,36.0,89,36,TRUE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC2.png,23,Left,Yes,56.5583,84.0,52.0,41,21,FALSE
wpi61m73704443z1595,2025-01-16_11h39.38.928,Incongruent,IC4.png,24,Left,No,13.2973,49.0,16.0,49,16,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P5.png,1,Left,No,44.0932,85.0,24.0,31,24,FALSE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P2.png,2,Left,Yes,88.3133,89.0,60.0,28,15,FALSE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P9.png,3,Right,Yes,73.6166,99.0,42.0,33,14,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P7.png,4,Right,Yes,22.7155,134.0,18.0,67,9,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P8.png,5,Right,Yes,14.1123,37.0,20.0,41,20,FALSE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P12.png,6,Right,No,23.4668,51.0,28.0,51,28,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P3.png,7,Left,Yes,33.2981,63.0,60.0,21,20,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P11.png,8,Right,No,19.4862,19.0,18.0,23,18,FALSE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P1.png,9,Left,Yes,13.2446,31.0,20.0,31,20,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P4.png,10,Left,No,11.5154,71.0,12.0,71,12,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P6.png,11,Left,No,29.5677,49.0,24.0,49,24,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,P10.png,12,Right,No,11.9965,43.0,12.0,43,12,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC8.png,13,Right,Yes,41.9628,50.0,42.0,25,21,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC10.png,14,Right,No,11.5768,37.0,16.0,37,16,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC6.png,15,Left,No,11.0822,23.0,30.0,37,30,FALSE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC5.png,16,Left,No,15.9666,29.0,18.0,29,18,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC3.png,17,Left,Yes,14.6349,88.0,32.0,89,36,FALSE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC2.png,18,Left,Yes,31.128,82.0,42.0,41,21,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC12.png,19,Right,No,15.6652,73.0,12.0,73,12,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC11.png,20,Right,No,12.2348,19.0,24.0,19,24,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC4.png,21,Left,No,11.2474,49.0,16.0,49,16,TRUE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC1.png,22,Left,Yes,13.514,108.0,12.0,29,4,FALSE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC9.png,23,Right,Yes,25.7341,134.0,42.0,43,14,FALSE
wpi61m7412r29608936,2025-03-05_22h10.43.448,Incongruent,IC7.png,24,Right,Yes,15.4466,38.0,20.0,19,10,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P4.png,1,Left,No,16.7191,71.0,12.0,71,12,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P12.png,2,Right,No,19.4021,51.0,28.0,51,28,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P2.png,3,Left,Yes,20.9769,112.0,60.0,28,15,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P11.png,4,Right,No,20.0682,23.0,18.0,23,18,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P9.png,5,Right,Yes,23.2491,99.0,42.0,33,14,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P5.png,6,Left,No,18.4487,31.0,24.0,31,24,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P1.png,7,Left,Yes,10.7152,31.0,20.0,31,20,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P7.png,8,Right,Yes,17.3161,134.0,18.0,67,9,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P6.png,9,Left,No,19.1501,49.0,24.0,49,24,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P10.png,10,Right,No,18.0823,43.0,18.0,43,12,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P3.png,11,Left,Yes,22.999,63.0,60.0,21,20,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,P8.png,12,Right,Yes,11.6486,41.0,20.0,41,20,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC1.png,13,Left,Yes,30.3944,97.0,12.0,29,4,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC12.png,14,Right,No,10.1986,36.0,12.0,73,12,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC6.png,15,Left,No,14.2827,41.0,30.0,37,30,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC11.png,16,Right,No,9.0336,11.0,12.0,19,24,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC10.png,17,Right,No,21.5994,37.0,16.0,37,16,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC9.png,18,Right,Yes,17.3496,142.0,42.0,43,14,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC8.png,19,Right,Yes,23.3326,21.0,23.0,25,21,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC4.png,20,Left,No,10.2657,49.0,16.0,49,16,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC7.png,21,Right,Yes,10.8491,38.0,20.0,19,10,TRUE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC2.png,22,Left,Yes,9.849,32.0,30.0,41,21,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC3.png,23,Left,Yes,9.5483,83.0,40.0,89,36,FALSE
wpi61o72998d8194381,2024-10-26_20h39.31.088,Congruent,CC5.png,24,Left,No,12.5499,29.0,18.0,29,18,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P10.png,1,Right,No,19.5772,55.0,12.0,43,12,FALSE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P12.png,2,Right,No,11.2447,123.0,14.0,51,28,FALSE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P5.png,3,Left,No,16.2892,112.0,48.0,31,24,FALSE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P8.png,4,Right,Yes,15.5384,87.0,40.0,41,20,FALSE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P3.png,5,Left,Yes,15.762,28.0,60.0,21,20,FALSE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P4.png,6,Left,No,19.6399,71.0,12.0,71,12,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P2.png,7,Left,Yes,25.5555,112.0,60.0,28,15,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P9.png,8,Right,Yes,18.9376,99.0,42.0,33,14,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P1.png,9,Left,Yes,12.4334,31.0,20.0,31,20,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P7.png,10,Right,Yes,18.2977,134.0,18.0,67,9,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P11.png,11,Right,No,13.7976,23.0,18.0,23,18,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,P6.png,12,Left,No,6.721,16.0,6.0,49,24,FALSE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC1.png,13,Left,Yes,11.4965,87.0,12.0,29,4,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC7.png,14,Right,Yes,10.6632,38.0,20.0,19,10,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC9.png,15,Right,Yes,25.3369,129.0,42.0,43,14,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC5.png,16,Left,No,9.6987,29.0,18.0,29,18,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC6.png,17,Left,No,15.9201,37.0,30.0,37,30,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC3.png,18,Left,Yes,13.2887,89.0,36.0,89,36,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC10.png,19,Right,No,8.6378,37.0,16.0,37,16,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC8.png,20,Right,Yes,25.6903,50.0,42.0,25,21,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC4.png,21,Left,No,9.2343,49.0,16.0,49,16,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC2.png,22,Left,Yes,27.5785,82.0,42.0,41,21,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC11.png,23,Right,No,12.2546,19.0,24.0,19,24,TRUE
wpi61o74642159c6210,2025-05-05_01h21.53.905,Incongruent,IC12.png,24,Right,No,9.4222,73.0,12.0,73,12,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P8.png,1,Right,Yes,139.6554,41.0,20.0,41,20,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P6.png,2,Left,No,69.5665,98.0,48.0,49,24,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P10.png,3,Right,No,48.6608,43.0,12.0,43,12,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P3.png,4,Left,Yes,61.1136,63.0,60.0,21,20,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P11.png,5,Right,No,59.7163,64.0,54.0,23,18,FALSE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P4.png,6,Left,No,43.8689,61.0,12.0,71,12,FALSE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P7.png,7,Right,Yes,78.5127,402.0,54.0,67,9,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P12.png,8,Right,No,41.2754,54.0,5.0,51,28,FALSE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P9.png,9,Right,Yes,86.7788,99.0,42.0,33,14,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P1.png,10,Left,Yes,29.4552,31.0,20.0,31,20,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P2.png,11,Left,Yes,65.0875,24.0,20.0,28,15,FALSE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,P5.png,12,Left,No,87.6033,124.0,96.0,31,24,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC10.png,13,Right,No,37.0611,37.0,16.0,37,16,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC4.png,14,Left,No,22.7143,49.0,16.0,49,16,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC11.png,15,Right,No,50.7734,76.0,96.0,19,24,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC1.png,16,Left,Yes,48.3432,87.0,12.0,29,4,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC3.png,17,Left,Yes,57.5153,178.0,72.0,89,36,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC6.png,18,Left,No,35.9148,195.0,150.0,37,30,FALSE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC5.png,19,Left,No,41.0698,87.0,54.0,29,18,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC9.png,20,Right,Yes,48.9264,129.0,42.0,43,14,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC7.png,21,Right,Yes,29.2897,38.0,20.0,19,10,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC8.png,22,Right,Yes,56.0359,50.0,42.0,25,21,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC12.png,23,Right,No,39.7992,146.0,24.0,73,12,TRUE
wpi61q7443c20405493,2025-04-10_17h41.52.291,Incongruent,IC2.png,24,Left,Yes,60.1938,82.0,42.0,41,21,TRUE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P12.png,1,Right,No,27.5912,idk,idk,51,28,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P2.png,2,Left,Yes,14.3331,5,5,28,15,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P4.png,3,Left,No,40.132,71,12,71,12,TRUE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P1.png,4,Left,Yes,10.1,31,20,31,20,TRUE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P11.png,5,Right,No,27.2998,11.5,9,23,18,TRUE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P9.png,6,Right,Yes,4.8315,2,2,33,14,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P10.png,7,Right,No,24.2654,41,12,43,12,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P5.png,8,Left,No,3.9332,2,2,31,24,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P7.png,9,Right,Yes,1.7657,2,2,67,9,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P8.png,10,Right,Yes,3.365400001,1,1,41,20,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P3.png,11,Left,Yes,7.4316,idk,d,21,20,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,P6.png,12,Left,No,17.5334,17,7,49,24,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC9.png,13,Right,Yes,6.8926,12,21,43,14,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC10.png,14,Right,No,4.365,15,8,37,16,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC11.png,15,Right,No,4.0658,3,8,19,24,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC7.png,16,Right,Yes,4.633400001,24,20,19,10,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC1.png,17,Left,Yes,4.1998,36,12,29,4,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC4.png,18,Left,No,3.9318,21,8,49,16,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC2.png,19,Left,Yes,4.3668,18,14,41,21,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC12.png,20,Right,No,4.4657,35,6,73,12,FALSE
wpi61qv740192824504,2025-02-21_22h11.38.263,Congruent,CC6.png,21,Left,No,3.2322,8,15,37,30,FALSE
